Doador;CPF/CNPJ;Doador Originário;CPF/CNPJ Originário;Data;N° Recibo Eleitoral;Valor R$;Espécie do Recurso;N° Documento;Nome do Candidato;Número do Candidato;Candidatura;Partido;Unidade Eleitoral;Fonte do Recurso;20014SP7735;
Direção Estadual/Distrital;19.377.221/0001-01;CONSTRUTORA QUEIROZ GALVÃO SA;33.412.792/0001-60;21/07/2014;077350600000SP000001;R$ 30.000,00;Cheque;850056;ALAN APARECIDO CHIQUETTO DE OLIVEIRA;7735;Deputado Federal;SD;SÃO PAULO;Outros Recursos;20014SP7735;
Direção Estadual/Distrital;19.377.221/0001-01;QUEIROZ GALVÃO ALIMENTOS;04.899.037/0001-54;19/08/2014;077350600000SP000028;R$ 290,00;Estimado;;ALAN APARECIDO CHIQUETTO DE OLIVEIRA;7735;Deputado Federal;SD;SÃO PAULO;Outros Recursos;20014SP7735;
Direção Estadual/Distrital;19.377.221/0001-01;JBS SA;02.916.265/0027-07;22/07/2014;077350600000SP000003;R$ 100,00;Estimado;;ALAN APARECIDO CHIQUETTO DE OLIVEIRA;7735;Deputado Federal;SD;SÃO PAULO;Outros Recursos;20014SP7735;
Direção Estadual/Distrital;19.377.221/0001-01;JBS SA;02.916.265/0027-07;21/07/2014;077350600000SP000002;R$ 225,00;Estimado;;ALAN APARECIDO CHIQUETTO DE OLIVEIRA;7735;Deputado Federal;SD;SÃO PAULO;Outros Recursos;20014SP7735;
Direção Estadual/Distrital;19.377.221/0001-01;JBS SA;02.916.265/0027-07;25/07/2014;077350600000SP000004;R$ 847,50;Estimado;;ALAN APARECIDO CHIQUETTO DE OLIVEIRA;7735;Deputado Federal;SD;SÃO PAULO;Outros Recursos;20014SP7735;
Direção Estadual/Distrital;19.377.221/0001-01;JBS SA;02.916.265/0027-07;25/07/2014;077350600000SP000005;R$ 780,00;Estimado;;ALAN APARECIDO CHIQUETTO DE OLIVEIRA;7735;Deputado Federal;SD;SÃO PAULO;Outros Recursos;20014SP7735;
Direção Estadual/Distrital;19.377.221/0001-01;JBS SA;02.916.265/0027-07;30/07/2014;077350600000SP000006;R$ 1.375,00;Estimado;;ALAN APARECIDO CHIQUETTO DE OLIVEIRA;7735;Deputado Federal;SD;SÃO PAULO;Outros Recursos;20014SP7735;
Direção Estadual/Distrital;19.377.221/0001-01;JBS SA;02.916.265/0027-07;06/08/2014;077350600000SP000007;R$ 500,00;Estimado;;ALAN APARECIDO CHIQUETTO DE OLIVEIRA;7735;Deputado Federal;SD;SÃO PAULO;Outros Recursos;20014SP7735;
Direção Estadual/Distrital;19.377.221/0001-01;JBS SA;02.916.265/0027-07;01/09/2014;077350600000SP000011;R$ 2.250,00;Estimado;;ALAN APARECIDO CHIQUETTO DE OLIVEIRA;7735;Deputado Federal;SD;SÃO PAULO;Outros Recursos;20014SP7735;
Direção Estadual/Distrital;19.377.221/0001-01;VALE ENERGIA S/A;02.207.392/0001-90;18/08/2014;077350600000SP000008;R$ 30.000,00;Cheque;850188;ALAN APARECIDO CHIQUETTO DE OLIVEIRA;7735;Deputado Federal;SD;SÃO PAULO;Outros Recursos;20014SP7735;
Direção Estadual/Distrital;19.377.221/0001-01;UTC ENGENHARIA;44.023.661/0001-08;22/08/2014;077350600000SP000009;R$ 1.375,00;Estimado;;ALAN APARECIDO CHIQUETTO DE OLIVEIRA;7735;Deputado Federal;SD;SÃO PAULO;Outros Recursos;20014SP7735;
Direção Estadual/Distrital;19.377.221/0001-01;CONSTRUTORA NORBERTO ODEBRECHT S/A;15.102.288/0001-82;02/09/2014;077350600000SP000010;R$ 97,50;Estimado;;ALAN APARECIDO CHIQUETTO DE OLIVEIRA;7735;Deputado Federal;SD;SÃO PAULO;Outros Recursos;20014SP7735;
Direção Estadual/Distrital;19.377.221/0001-01;SEARA ALIMENTOS;02.914.460/0001-50;15/08/2014;077350600000SP000014;R$ 1.143,15;Estimado;;ALAN APARECIDO CHIQUETTO DE OLIVEIRA;7735;Deputado Federal;SD;SÃO PAULO;Outros Recursos;20014SP7735;
Direção Estadual/Distrital;19.377.221/0001-01;SEARA ALIMENTOS;02.914.460/0001-50;06/08/2014;077350600000SP000022;R$ 120,00;Estimado;;ALAN APARECIDO CHIQUETTO DE OLIVEIRA;7735;Deputado Federal;SD;SÃO PAULO;Outros Recursos;20014SP7735;
Direção Estadual/Distrital;19.377.221/0001-01;JBS S/A;02.916.265/0001-60;18/08/2014;077350600000SP000012;R$ 2.614,00;Estimado;;ALAN APARECIDO CHIQUETTO DE OLIVEIRA;7735;Deputado Federal;SD;SÃO PAULO;Outros Recursos;20014SP7735;
Direção Estadual/Distrital;19.377.221/0001-01;JBS S/A;02.916.265/0001-60;16/09/2014;077350600000SP000015;R$ 10.000,00;Cheque;170881;ALAN APARECIDO CHIQUETTO DE OLIVEIRA;7735;Deputado Federal;SD;SÃO PAULO;Outros Recursos;20014SP7735;
Direção Estadual/Distrital;19.377.221/0001-01;JBS S/A;02.916.265/0001-60;08/09/2014;077350600000SP000018;R$ 1.250,00;Estimado;;ALAN APARECIDO CHIQUETTO DE OLIVEIRA;7735;Deputado Federal;SD;SÃO PAULO;Outros Recursos;20014SP7735;
Direção Estadual/Distrital;19.377.221/0001-01;BTG PACTUAL A MANEGEMENT;29.650.082/0001-00;29/08/2014;077350600000SP000021;R$ 1.200,00;Estimado;;ALAN APARECIDO CHIQUETTO DE OLIVEIRA;7735;Deputado Federal;SD;SÃO PAULO;Outros Recursos;20014SP7735;
Direção Estadual/Distrital;19.377.221/0001-01;BTG PACTUAL A MANEGEMENT;29.650.082/0001-00;22/09/2014;077350600000SP000024;R$ 1.763,67;Estimado;;ALAN APARECIDO CHIQUETTO DE OLIVEIRA;7735;Deputado Federal;SD;SÃO PAULO;Outros Recursos;20014SP7735;
Direção Estadual/Distrital;19.377.221/0001-01;BTG PACTUAL A MANEGEMENT;29.650.082/0001-00;01/10/2014;077350600000SP000027;R$ 583,48;Estimado;;ALAN APARECIDO CHIQUETTO DE OLIVEIRA;7735;Deputado Federal;SD;SÃO PAULO;Outros Recursos;20014SP7735;
Direção Estadual/Distrital;19.377.221/0001-01;CAVAN PRÉ MOLDADOS S/A;12.411.822/0001-44;24/09/2014;077350600000SP000013;R$ 400,00;Estimado;;ALAN APARECIDO CHIQUETTO DE OLIVEIRA;7735;Deputado Federal;SD;SÃO PAULO;Outros Recursos;20014SP7735;
Direção Estadual/Distrital;19.377.221/0001-01;CAVAN PRÉ MOLDADOS S/A;12.411.822/0001-44;09/09/2014;077350600000SP000019;R$ 500,00;Estimado;;ALAN APARECIDO CHIQUETTO DE OLIVEIRA;7735;Deputado Federal;SD;SÃO PAULO;Outros Recursos;20014SP7735;
Direção Estadual/Distrital;19.377.221/0001-01;ASTECA INCORP LTDA;11.911.629/0001-00;26/08/2014;077350600000SP000023;R$ 200,00;Estimado;;ALAN APARECIDO CHIQUETTO DE OLIVEIRA;7735;Deputado Federal;SD;SÃO PAULO;Outros Recursos;20014SP7735;
Direção Estadual/Distrital;19.377.221/0001-01;SCORPIOS IND MET LTDA;44.387.629/0001-01;29/09/2014;077350600000SP000016;R$ 10.000,00;Cheque;170926;ALAN APARECIDO CHIQUETTO DE OLIVEIRA;7735;Deputado Federal;SD;SÃO PAULO;Outros Recursos;20014SP7735;
Direção Estadual/Distrital;19.377.221/0001-01;CARIOCA E NIELSEN ENG S/A;40.450.769/0001-26;17/09/2014;077350600000SP000026;R$ 1.568,40;Estimado;;ALAN APARECIDO CHIQUETTO DE OLIVEIRA;7735;Deputado Federal;SD;SÃO PAULO;Outros Recursos;20014SP7735;
Direção Estadual/Distrital;19.377.221/0001-01;CONSTRUTORA ANDRADE GUTIERREZ S/A;17.262.213/0001-94;01/10/2014;077350600000SP000025;R$ 580,00;Estimado;;ALAN APARECIDO CHIQUETTO DE OLIVEIRA;7735;Deputado Federal;SD;SÃO PAULO;Outros Recursos;20014SP7735;
