Doador;CPF/CNPJ;Doador Originário;CPF/CNPJ Originário;Data;N° Recibo Eleitoral;Valor R$;Espécie do Recurso;N° Documento;Nome do Candidato;Número do Candidato;Candidatura;Partido;Unidade Eleitoral;Fonte do Recurso;20014MG7045;
Comitê Financeiro Único;20.497.872/0001-14;;;10/08/2014;070450600000MG000010;R$ 500,00;Estimado;;ELISEU LOURENÇO DA SILVA;7045;Deputado Federal;PT do B;MINAS GERAIS;Outros Recursos;20014MG7045;
Comitê Financeiro Único;20.497.872/0001-14;;;10/08/2014;070450600000MG000009;R$ 756,00;Estimado;;ELISEU LOURENÇO DA SILVA;7045;Deputado Federal;PT do B;MINAS GERAIS;Outros Recursos;20014MG7045;
Comitê Financeiro Único;20.497.872/0001-14;;;10/08/2014;070450600000MG000008;R$ 180,00;Estimado;;ELISEU LOURENÇO DA SILVA;7045;Deputado Federal;PT do B;MINAS GERAIS;Outros Recursos;20014MG7045;
Comitê Financeiro Único;20.497.872/0001-14;;;10/08/2014;070450600000MG000007;R$ 350,00;Estimado;;ELISEU LOURENÇO DA SILVA;7045;Deputado Federal;PT do B;MINAS GERAIS;Outros Recursos;20014MG7045;
Comitê Financeiro Único;20.497.872/0001-14;;;03/10/2014;070450600000MG000001;R$ 700,00;Estimado;;ELISEU LOURENÇO DA SILVA;7045;Deputado Federal;PT do B;MINAS GERAIS;Outros Recursos;20014MG7045;
Comitê Financeiro Único;20.497.872/0001-14;;;03/10/2014;070450600000MG000005;R$ 1.260,00;Estimado;;ELISEU LOURENÇO DA SILVA;7045;Deputado Federal;PT do B;MINAS GERAIS;Outros Recursos;20014MG7045;
Comitê Financeiro Único;20.497.872/0001-14;;;03/10/2014;070450600000MG000004;R$ 300,00;Estimado;;ELISEU LOURENÇO DA SILVA;7045;Deputado Federal;PT do B;MINAS GERAIS;Outros Recursos;20014MG7045;
Comitê Financeiro Único;20.497.872/0001-14;;;03/10/2014;070450600000MG000003;R$ 800,00;Estimado;;ELISEU LOURENÇO DA SILVA;7045;Deputado Federal;PT do B;MINAS GERAIS;Outros Recursos;20014MG7045;
Comitê Financeiro Único;20.497.872/0001-14;;;03/10/2014;070450600000MG000002;R$ 1.050,00;Estimado;;ELISEU LOURENÇO DA SILVA;7045;Deputado Federal;PT do B;MINAS GERAIS;Outros Recursos;20014MG7045;
Comitê Financeiro Único;20.497.872/0001-14;;;10/08/2014;070450600000MG000006;R$ 105,00;Estimado;;ELISEU LOURENÇO DA SILVA;7045;Deputado Federal;PT do B;MINAS GERAIS;Outros Recursos;20014MG7045;
